series,slice_index,roi_idx,orientation_deg,delta_hu,mtf50,mtf10,auc,pixel_spacing_mm,nyquist
LR,51,100,165.7958221435547,581.5347290039062,0.08765700431699577,0.5292510855104344,0.1842380448440953,0.3184,1.5703517587939697
LR,37,101,8.251922607421875,231.00332641601562,0.212270219405196,0.5763350952480842,0.33506098756517766,0.3184,1.5703517587939697
LR,54,102,173.66061401367188,276.0566940307617,0.25803560610407406,0.5071735296440073,0.3026655235200323,0.3184,1.5703517587939697
LR,8,103,173.17153930664062,972.9368667602539,0.19166926858900132,0.31517605143597877,0.2121660341758592,0.3184,1.5703517587939697
LR,35,104,171.93548583984375,793.088996887207,0.15765588361636734,0.25002878408489587,0.18266618612595711,0.3184,1.5703517587939697
LR,41,105,174.43570709228516,596.8187408447266,0.3624164957077878,0.6161084590053733,0.48789713693037623,0.3184,1.5703517587939697
LR,44,106,167.0043716430664,216.37668991088867,0.16266068286755025,0.38225082883596767,0.23806151778869514,0.3184,1.5703517587939697
LR,5,107,170.97283172607422,503.6300048828125,0.16904831611554072,0.4785985656550302,0.22939497366232944,0.3184,1.5703517587939697
LR,37,108,12.3560791015625,471.95484924316406,0.1280488335154511,0.26096701528620475,0.16447082295379728,0.3184,1.5703517587939697
LR,33,109,168.218994140625,474.27703857421875,0.13521041682425766,0.29219839761103794,0.1791364243629015,0.3184,1.5703517587939697
LR,29,110,6.729705810546875,404.9875793457031,0.12928869659190645,0.5801875451457558,0.29288778894832507,0.3184,1.5703517587939697
LR,21,111,173.54681396484375,536.7576065063477,0.19859637934342514,0.28915927563922317,0.21202668800177335,0.3184,1.5703517587939697
LR,2,112,5.101371765136719,629.7191543579102,0.29308000751285684,0.502478744882538,0.42213761740348116,0.3184,1.5703517587939697
LR,46,113,171.1937026977539,277.08917236328125,0.21591569098656133,0.34058646323440456,0.2542117045667871,0.3184,1.5703517587939697
LR,41,114,9.782157897949219,214.2069091796875,0.17934514294740278,0.47591069971001476,0.24728915964780393,0.3184,1.5703517587939697
LR,40,115,11.524078369140625,453.8314514160156,0.09659088017858454,0.3447116370277776,0.1529110533807402,0.3184,1.5703517587939697
LR,7,116,6.8629150390625,576.6784057617188,0.1430461069825335,0.4417375579570068,0.19482812951454934,0.3184,1.5703517587939697
LR,10,117,167.54924774169922,299.8849792480469,0.3161077405533451,0.48836525927010865,0.35568665508799996,0.3184,1.5703517587939697
LR,9,118,170.64486694335938,631.1393890380859,0.0983399102036006,0.5262799681972964,0.1673040934600012,0.3184,1.5703517587939697
LR,3,119,174.50848388671875,847.1790466308594,0.16042830902088667,0.2791728394388454,0.17134421968173583,0.3184,1.5703517587939697
LR,0,120,8.73095703125,256.04595947265625,0.14829245834975618,0.5743962827872636,0.42925194609198847,0.3184,1.5703517587939697
LR,29,121,13.672653198242188,590.2508087158203,0.07333395209908615,0.12257922511507745,0.19148195922606823,0.3184,1.5703517587939697
LR,38,122,170.18896484375,870.6990127563477,0.110780875547686,0.17399049460208083,0.14372788157214328,0.3184,1.5703517587939697
LR,42,123,168.20074462890625,397.0634765625,0.13910158345596854,0.20330601797546263,0.20131281627214573,0.3184,1.5703517587939697
LR,35,124,7.3378753662109375,411.40187072753906,0.3488087023663108,0.5488509060225107,0.36438183998376444,0.3184,1.5703517587939697
LR,4,125,14.745468139648438,586.2839164733887,0.17757668051315578,0.3721184483952014,0.20557957474547214,0.3184,1.5703517587939697
LR,52,126,11.475860595703125,253.7119140625,0.21454084616794322,0.5745507824453748,0.2782918447143911,0.3184,1.5703517587939697
LR,41,127,165.31814575195312,655.9416427612305,0.11452716432356447,0.21833767877236188,0.1560971078282334,0.3184,1.5703517587939697
LR,46,128,170.66537475585938,671.2888641357422,0.13307882430705978,0.27598908516072224,0.169845882140148,0.3184,1.5703517587939697
LR,1,129,9.385162353515625,975.8273010253906,0.16337219674775233,0.32789546939729475,0.1862767519629305,0.3184,1.5703517587939697
LR,3,130,173.35214233398438,209.45379638671875,0.24121355015588283,0.6055389532025546,0.30847752623002395,0.3184,1.5703517587939697
LR,46,131,170.06381225585938,299.66864013671875,0.3444230372811886,0.4608980903638857,0.4007903662505582,0.3184,1.5703517587939697
LR,30,132,174.71954345703125,296.4031219482422,0.23320069340212923,0.5864565844302785,0.2918892831569532,0.3184,1.5703517587939697
LR,36,133,6.813575744628906,270.2279052734375,0.4778321554712037,0.6287197556790002,0.46574247684573516,0.3184,1.5703517587939697
LR,32,134,5.7919921875,437.9867172241211,0.13016910593280945,0.23508269214989425,0.16779730546417038,0.3184,1.5703517587939697
LR,49,135,12.787612915039062,213.2498779296875,0.12953784598923798,0.49944329300272894,0.18720522887601712,0.3184,1.5703517587939697
LR,7,136,166.28128051757812,477.23187255859375,0.09601027283728983,0.46680187811040635,0.1744577959365799,0.3184,1.5703517587939697
LR,30,137,172.07373046875,244.670654296875,0.4147376105921388,0.4655323803449504,0.5501548119597219,0.3184,1.5703517587939697
LR,2,138,170.53802490234375,736.6856079101562,0.18106743835936429,0.45309296110310243,0.2294102441554964,0.3184,1.5703517587939697
LR,42,139,171.46978759765625,702.3413238525391,0.12194609073358481,0.4923368329577565,0.22072237671447015,0.3184,1.5703517587939697
LR,43,140,170.16668701171875,812.8004760742188,0.09688785167377309,0.3663545785399475,0.15456343850983376,0.3184,1.5703517587939697
LR,33,141,174.75897216796875,694.7323913574219,0.12283209164051223,0.2551913458686031,0.15448745446362072,0.3184,1.5703517587939697
LR,9,142,11.689788818359375,271.8246765136719,0.10890715530653586,0.17098158850628506,0.16528770462132134,0.3184,1.5703517587939697
LR,5,143,173.95230102539062,956.2268371582031,0.16101172874940894,0.24855307392442297,0.17415660161403176,0.3184,1.5703517587939697
LR,12,144,167.52410888671875,613.9139862060547,0.10482439632684486,0.4680382686632096,0.2025709919443805,0.3184,1.5703517587939697
LR,11,145,173.74676513671875,338.10595703125,0.1631808610403729,0.4221663022791563,0.28131154482280313,0.3184,1.5703517587939697
LR,16,146,168.34707641601562,390.37669372558594,0.3092616042942907,0.5986427259425768,0.3666136344131175,0.3184,1.5703517587939697
LR,20,147,172.1473388671875,798.3685073852539,0.23636827582966546,0.5488570907211402,0.29047327359707265,0.3184,1.5703517587939697
LR,20,148,7.408714294433594,620.6686668395996,0.3795438243976491,0.5740738327300656,0.3654657575166015,0.3184,1.5703517587939697
LR,39,149,6.5618896484375,461.0520782470703,0.13692824041503318,0.4526244489730543,0.18911845810390474,0.3184,1.5703517587939697
LR,26,150,173.43809509277344,562.7775955200195,0.20868003988841394,0.5120839482276733,0.23434468424847496,0.3184,1.5703517587939697
LR,36,151,172.662109375,658.474365234375,0.11673308922350055,0.21151945406153763,0.1536425200947176,0.3184,1.5703517587939697
LR,24,152,166.564453125,780.6677017211914,0.18037827595266837,0.47414695758235237,0.24092656031830326,0.3184,1.5703517587939697
LR,17,153,174.05929565429688,270.5638885498047,0.24508802491877757,0.660030668851763,0.3162595477997502,0.3184,1.5703517587939697
LR,14,154,172.56930541992188,862.4119739532471,0.26112330494173835,0.461840211990365,0.2825868417385117,0.3184,1.5703517587939697
LR,14,155,172.59381103515625,531.1659698486328,0.22406657736824256,0.3398478976888869,0.25658970332585507,0.3184,1.5703517587939697
LR,50,156,13.769485473632812,200.62467575073242,0.2265899763062777,0.6597746980899988,0.3169065626847916,0.3184,1.5703517587939697
LR,54,157,13.34991455078125,477.45643520355225,0.15806538867299852,0.29092132940953797,0.20686315473135686,0.3184,1.5703517587939697
LR,38,158,7.5487060546875,449.35357666015625,0.13715174955393752,0.35318939947023537,0.18140210065055623,0.3184,1.5703517587939697
LR,46,159,171.80810546875,362.1346492767334,0.33557863551113243,0.4350313638154305,0.3973355115687327,0.3184,1.5703517587939697
LR,12,160,165.96221923828125,770.860164642334,0.16698890393686872,0.43413143769622653,0.21080954985021225,0.3184,1.5703517587939697
LR,17,161,165.89307403564453,497.29644775390625,0.16006186081073487,0.4461100436886323,0.2127936259189002,0.3184,1.5703517587939697
LR,55,162,12.26544189453125,225.63319396972656,0.34499439785877783,0.5360010738437112,0.40406984678028757,0.3184,1.5703517587939697
LR,34,163,170.49356079101562,780.9487190246582,0.14752577131082575,0.35166844016473714,0.1861943187337766,0.3184,1.5703517587939697
LR,41,164,8.97216796875,537.98779296875,0.10146964552462803,0.1916714825800809,0.14609523181213752,0.3184,1.5703517587939697
LR,16,165,173.9122772216797,378.0375061035156,0.13872830033532124,0.2429730347860613,0.21823214063914376,0.3184,1.5703517587939697
LR,41,166,169.19168090820312,328.99403381347656,0.1766206622245027,0.6380271172089382,0.2684816222563999,0.3184,1.5703517587939697
LR,8,167,5.651695251464844,201.60284423828125,0.4739019031907366,0.6099094735591951,0.4171718649332666,0.3184,1.5703517587939697
LR,14,168,168.55032348632812,272.5105285644531,0.2569643645509475,0.6215220842549453,0.3032672326120537,0.3184,1.5703517587939697
LR,45,169,5.642509460449219,272.12691497802734,0.15709065042584372,0.5950358511661611,0.26145775533296195,0.3184,1.5703517587939697
LR,2,170,171.27047729492188,924.1185760498047,0.12041129782276488,0.19834745503269174,0.13702043760024213,0.3184,1.5703517587939697
LR,8,171,167.0730209350586,394.2459964752197,0.16852864598636672,0.517718026451425,0.21304521376819208,0.3184,1.5703517587939697
LR,39,172,165.15811157226562,624.7599029541016,0.11326100686854693,0.394419217773294,0.1578972670094844,0.3184,1.5703517587939697
LR,51,173,167.54354858398438,626.3666152954102,0.09910830487338157,0.23982083107744467,0.14805002181436697,0.3184,1.5703517587939697
LR,19,174,8.275299072265625,757.0364532470703,0.12897108659419276,0.4450747380251121,0.23001790233120023,0.3184,1.5703517587939697
LR,39,175,11.514190673828125,318.50406646728516,0.16644496304645143,0.5582569048759125,0.25763855907812216,0.3184,1.5703517587939697
LR,37,176,171.87052154541016,629.8758544921875,0.18655250105998628,0.4217582050304823,0.23672081139584425,0.3184,1.5703517587939697
LR,15,177,171.3848876953125,335.8285446166992,0.16426390621970935,0.45372393257586685,0.23271562569181384,0.3184,1.5703517587939697
LR,41,178,170.7325439453125,646.6895065307617,0.18919027766024923,0.4735846278876501,0.24256757157773381,0.3184,1.5703517587939697
LR,28,179,171.68035888671875,361.73399353027344,0.13790936018222888,0.20734352872672102,0.1596745215746421,0.3184,1.5703517587939697
LR,49,180,165.5279541015625,297.0688934326172,0.20423072292593053,0.5209997729861273,0.2818846033292243,0.3184,1.5703517587939697
LR,37,181,173.24368286132812,376.3033752441406,0.16555348728365285,0.49889031882322077,0.23988706208965863,0.3184,1.5703517587939697
LR,47,182,168.41900634765625,362.02622079849243,0.20216833255226724,0.5002905895320436,0.2621515208336211,0.3184,1.5703517587939697
LR,41,183,170.18898010253906,616.0684394836426,0.2708579460045256,0.5183325792499818,0.2807716492953893,0.3184,1.5703517587939697
LR,0,184,168.68978881835938,288.78326416015625,0.21178736113474797,0.5879647791380611,0.2966644352390766,0.3184,1.5703517587939697
LR,20,185,12.5682373046875,778.1307373046875,0.218314006508382,0.5112204840917719,0.2707149038295613,0.3184,1.5703517587939697
LR,10,186,10.243988037109375,299.2331848144531,0.11111552177644436,0.17445973521051725,0.17855429917978,0.3184,1.5703517587939697
LR,16,187,173.03729248046875,601.7331085205078,0.24895851922566045,0.5059609317666063,0.2828379793079456,0.3184,1.5703517587939697
LR,54,188,9.529808044433594,515.9735717773438,0.23141526812138344,0.361546623673307,0.2292910190291978,0.3184,1.5703517587939697
LR,55,189,13.635299682617188,355.95897674560547,0.2806263446509168,0.42031752353271845,0.3379259357447081,0.3184,1.5703517587939697
LR,7,190,14.798690795898438,237.8225860595703,0.11684990409286872,0.33298321774061646,0.18860439827313258,0.3184,1.5703517587939697
LR,9,191,7.124267578125,320.5002136230469,0.28022301291419893,0.6247604740091887,0.33986957138570606,0.3184,1.5703517587939697
LR,54,192,169.77794647216797,478.17797088623047,0.16321587629081408,0.4197903440154314,0.21554123029077277,0.3184,1.5703517587939697
LR,29,193,174.9505615234375,743.1980438232422,0.11459832189296457,0.20461100109930355,0.14029674648714607,0.3184,1.5703517587939697
LR,9,194,174.7384033203125,496.47723388671875,0.14343424025847148,0.3928861795178936,0.2051853889300483,0.3184,1.5703517587939697
LR,38,195,174.17446899414062,860.8625068664551,0.20577743917249816,0.436562081372177,0.2428701408497495,0.3184,1.5703517587939697
LR,17,196,165.68350219726562,271.7208251953125,0.30022573678279424,0.5172813426813979,0.3118712656279383,0.3184,1.5703517587939697
LR,10,197,12.8486328125,216.30291748046875,0.11942221274382822,0.37214977333171434,0.20158649569204284,0.3184,1.5703517587939697
LR,48,198,11.1175537109375,689.3034057617188,0.3056639662237189,0.4434043051021807,0.31855164642955275,0.3184,1.5703517587939697
LR,35,199,14.51849365234375,409.8702850341797,0.10407700275792979,0.1970568389159264,0.13048687683111887,0.3184,1.5703517587939697
LR,42,200,11.846885681152344,374.47711181640625,0.0895482799714528,0.14074377783548864,0.14619989071951836,0.3184,1.5703517587939697
LR,50,201,6.095062255859375,316.0564880371094,0.12387928843044012,0.5324988538321123,0.2420898940858453,0.3184,1.5703517587939697
LR,37,202,172.64163208007812,574.5933074951172,0.2599675123800462,0.46713234565566814,0.27583642521740637,0.3184,1.5703517587939697
LR,1,203,169.66116333007812,565.6911544799805,0.192348587428491,0.4166935624063423,0.2353641882815629,0.3184,1.5703517587939697
LR,12,204,6.69720458984375,343.67620849609375,0.31946687856442096,0.4262806491902367,0.3676260212673993,0.3184,1.5703517587939697
LR,52,205,166.16253662109375,636.1827850341797,0.10632470436858023,0.5153055828810149,0.21518048285929237,0.3184,1.5703517587939697
LR,20,206,166.89910888671875,339.74090576171875,0.14080997794323963,0.22035318817322888,0.18317653321882874,0.3184,1.5703517587939697
LR,34,207,172.99139404296875,720.541259765625,0.1239605519352695,0.21980013692770314,0.1627567746980609,0.3184,1.5703517587939697
LR,30,208,170.45578002929688,204.68338012695312,0.19790291550944936,0.23616092640855257,0.30025975570824537,0.3184,1.5703517587939697
LR,43,209,171.548583984375,622.3179168701172,0.21144474725053797,0.4911252763938048,0.26514728721333236,0.3184,1.5703517587939697
LR,42,210,5.55914306640625,957.4290390014648,0.238519637061136,0.5082746549724645,0.2767892520872732,0.3184,1.5703517587939697
LR,16,211,165.20568084716797,488.4120635986328,0.16796633686010778,0.43177084619240264,0.21859668654782416,0.3184,1.5703517587939697
LR,19,212,170.25662231445312,532.0404663085938,0.09988082440016965,0.1707565909947465,0.14753819155386974,0.3184,1.5703517587939697
LR,3,213,9.736724853515625,425.9526824951172,0.17927613941957365,0.45521247737133963,0.23143723031846736,0.3184,1.5703517587939697
LR,8,214,174.20294189453125,425.8575744628906,0.21197471862123782,0.4175748682753476,0.2409234535312478,0.3184,1.5703517587939697
LR,1,215,173.66060638427734,536.1230316162109,0.16214347045298783,0.5237720689580129,0.23257908362928853,0.3184,1.5703517587939697
